odom_x, odom_y, odom_theta, stamp, 
0.9827491044998169, 1.3468438386917114, 0.743771878238687, 1732746016.7349038, 
0.9903172850608826, 1.3537319898605347, 0.743521426941655, 1732746016.8349557, 
0.9973804950714111, 1.3602583408355713, 0.7445846668563194, 1732746016.9321568, 
1.0056489706039429, 1.367875576019287, 0.7451089420390402, 1732746017.045801, 
1.0122997760772705, 1.3739135265350342, 0.7445976864557554, 1732746017.1347795, 
1.0197893381118774, 1.38075590133667, 0.7443419488350214, 1732746017.2347662, 
1.0270445346832275, 1.3872991800308228, 0.7466091876715405, 1732746017.3319561, 
1.0355156660079956, 1.3951709270477295, 0.7465242841769177, 1732746017.445982, 
1.0420466661453247, 1.401031732559204, 0.746790991205738, 1732746017.5348473, 
1.0492693185806274, 1.407705307006836, 0.7476290614983451, 1732746017.6347692, 
1.0564374923706055, 1.414283037185669, 0.7475708341013031, 1732746017.7321754, 
1.0647380352020264, 1.421837568283081, 0.7486565341538353, 1732746017.846839, 
1.071174144744873, 1.4279630184173584, 0.7487518350993435, 1732746017.9358242, 
1.0781874656677246, 1.4345207214355469, 0.748944933239101, 1732746018.034778, 
1.085612177848816, 1.4413752555847168, 0.7493828142513882, 1732746018.1323216, 
1.093807339668274, 1.4489654302597046, 0.7499745146564606, 1732746018.2429314, 
1.0975967645645142, 1.4521929025650024, 0.7495703858526632, 1732746018.2928543, 
1.1042134761810303, 1.4584269523620605, 0.7502344603386107, 1732746018.38478, 
1.1152005195617676, 1.468481183052063, 0.7507688696757506, 1732746018.5331259, 
1.1233437061309814, 1.4760910272598267, 0.7503861057771324, 1732746018.6433024, 
1.13004732131958, 1.4824035167694092, 0.7505759998493413, 1732746018.736004, 
1.1374413967132568, 1.4892830848693848, 0.7514161124877038, 1732746018.8349154, 
1.1445554494857788, 1.4959300756454468, 0.75318925554544, 1732746018.9328544, 
1.1526368856430054, 1.5033138990402222, 0.7528625873275857, 1732746019.0429022, 
1.1594960689544678, 1.5096420049667358, 0.7543802946537339, 1732746019.1348522, 
1.166813850402832, 1.5164324045181274, 0.7559184599931792, 1732746019.2357876, 
1.1740168333053589, 1.5231789350509644, 0.7557790293381469, 1732746019.3327715, 
1.1819056272506714, 1.5306310653686523, 0.7544895426103578, 1732746019.4428544, 
1.1885842084884644, 1.5369946956634521, 0.7551117878068404, 1732746019.5348506, 
1.1959444284439087, 1.5439175367355347, 0.756473510520757, 1732746019.6358042, 
1.2031617164611816, 1.550601601600647, 0.7573312421236175, 1732746019.7339187, 
1.2111934423446655, 1.5581153631210327, 0.7578678028653575, 1732746019.8439708, 
1.2178972959518433, 1.5645527839660645, 0.7588426401373565, 1732746019.934883, 
1.2251015901565552, 1.5713248252868652, 0.75961217199196, 1732746020.0368, 
1.2322219610214233, 1.5781359672546387, 0.7602272668934502, 1732746020.1343217, 
1.2401918172836304, 1.585667371749878, 0.7606101560105936, 1732746020.2439344, 
1.2468079328536987, 1.5919569730758667, 0.7618295154302812, 1732746020.334875, 
1.254048466682434, 1.5988073348999023, 0.7627300158978049, 1732746020.4368162, 
1.2611740827560425, 1.605324387550354, 0.7609669842559514, 1732746020.5337775, 
1.269255518913269, 1.612949252128601, 0.761555708099173, 1732746020.6438706, 
1.2758828401565552, 1.6192744970321655, 0.7624665572932003, 1732746020.7359986, 
1.2832434177398682, 1.6261235475540161, 0.7621687695733147, 1732746020.8368149, 
1.2902519702911377, 1.6327965259552002, 0.7612852853334033, 1732746020.9344106, 
1.2981489896774292, 1.6402714252471924, 0.7623233956264639, 1732746021.0438783, 
1.3049545288085938, 1.6467726230621338, 0.7627070838323265, 1732746021.1358953, 
1.3121756315231323, 1.6535602807998657, 0.7617723407917386, 1732746021.2378352, 
1.319460153579712, 1.6604852676391602, 0.7615777195713594, 1732746021.3356218, 
1.3238575458526611, 1.6644093990325928, 0.7618000018759876, 1732746021.396787, 
1.3338854312896729, 1.6740565299987793, 0.7624288465002568, 1732746021.535889, 
1.3413773775100708, 1.6809121370315552, 0.7587795111919596, 1732746021.6349552, 
